rt,responses,trial_type,time_elapsed,sequence,stimulus,graphorder,button_pressed,response,key_press,stimulus_left,stimulus_right,accuracy,cumulative_accuracy,stimulus_down_left,stimulus_down_mid,stimulus_down_right,stimulus_correct,stimulus_short,stimulus_far,weighted_accuracy,condition,specific_pairs,imgL_ID,imgR_ID,linedress,linedressed,detour_trial,linedressed_detor
1101.2000000001863,,rt_thecrossant_black,669532,,black_plus_sign,,,,50,,,1,0.9880952380952381,,,,,,,,,,,,,,,
null,,color_black,669636,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),672641,,black_plus_sign,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),673323,,blue,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,673826,,blue,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
1418.7000000001863,,rt_thecrossant_black,675150,,black_plus_sign,,,,49,,,1,0.9882352941176471,,,,,,,,,,,,,,,
null,,color_black,675255,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),678259,,black_plus_sign,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),678974,,yellow,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,679478,,yellow,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
1169.5,,rt_thecrossant_black,680771,,black_plus_sign,,,,50,,,1,0.9883720930232558,,,,,,,,,,,,,,,
null,,color_black,680875,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),683879,,black_plus_sign,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),684384,,blue,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,684886,,blue,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
1119.9000000003725,,rt_thecrossant_black,686390,,black_plus_sign,,,,49,,,1,0.9885057471264368,,,,,,,,,,,,,,,
null,,color_black,686494,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),689498,,black_plus_sign,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),690286,,yellow,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,690789,,yellow,,,,null,GW/peoria.png,GW/hotsprings.png,,,,,,,,,,,,,,,,,
1565.4000000003725,,rt_thecrossant_black,692009,,black_plus_sign,,,,50,,,1,0.9886363636363636,,,,,,,,,,,,,,,
null,,color_black,692112,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),695117,,black_plus_sign,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),695962,,yellow,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,696466,,yellow,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,
1204.4000000003725,,rt_thecrossant_black,697628,,black_plus_sign,,,,49,,,0,0.9775280898876404,,,,,,,,,,,,,,,
null,,color_black,697732,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),700737,,black_plus_sign,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),701198,,blue,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,701701,,blue,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
1182.699999999255,,rt_thecrossant_black,703248,,black_plus_sign,,,,49,,,1,0.9777777777777777,,,,,,,,,,,,,,,
null,,color_black,703353,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),706357,,black_plus_sign,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),706963,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,707466,,yellow,,,,null,GW/hotsprings.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
665.3999999994412,,rt_thecrossant_black,708868,,black_plus_sign,,,,50,,,1,0.978021978021978,,,,,,,,,,,,,,,
null,,color_black,708973,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),711977,,black_plus_sign,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),712763,,blue,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,713266,,blue,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,
1020.7999999998137,,rt_thecrossant_black,714489,,black_plus_sign,,,,49,,,1,0.9782608695652174,,,,,,,,,,,,,,,
null,,color_black,714593,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),717598,,black_plus_sign,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),718053,,yellow,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,718556,,yellow,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,
1182.0999999996275,,rt_thecrossant_black,720109,,black_plus_sign,,,,50,,,1,0.978494623655914,,,,,,,,,,,,,,,
null,,color_black,720213,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),723218,,black_plus_sign,,,,null,GW/shreveport.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),723949,,blue,,,,null,GW/shreveport.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,724453,,blue,,,,null,GW/shreveport.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
1111.7000000001863,,rt_thecrossant_black,725730,,black_plus_sign,,,,49,,,1,0.9787234042553191,,,,,,,,,,,,,,,
null,,color_black,725834,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),728839,,black_plus_sign,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),729477,,blue,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,729981,,blue,,,,null,GW/boulder.png,GW/carmel.png,,,,,,,,,,,,,,,,,
911.1000000005588,,rt_thecrossant_black,731351,,black_plus_sign,,,,49,,,1,0.9789473684210527,,,,,,,,,,,,,,,
null,,color_black,731455,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),734460,,black_plus_sign,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),735109,,yellow,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,735612,,yellow,,,,null,GW/peoria.png,GW/boulder.png,,,,,,,,,,,,,,,,,
939.3000000007451,,rt_thecrossant_black,736972,,black_plus_sign,,,,50,,,1,0.9791666666666666,,,,,,,,,,,,,,,
null,,color_black,737076,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),740081,,black_plus_sign,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),740633,,blue,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,741136,,blue,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
961.0999999996275,,rt_thecrossant_black,742591,,black_plus_sign,,,,49,,,1,0.979381443298969,,,,,,,,,,,,,,,
null,,color_black,742695,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),745699,,black_plus_sign,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),746435,,yellow,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,746939,,yellow,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
1073.8999999994412,,rt_thecrossant_black,748210,,black_plus_sign,,,,50,,,1,0.9795918367346939,,,,,,,,,,,,,,,
null,,color_black,748315,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),751320,,black_plus_sign,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),752078,,yellow,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,752581,,yellow,,,,null,GW/peoria.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
969.4000000003725,,rt_thecrossant_black,753830,,black_plus_sign,,,,50,,,1,0.9797979797979798,,,,,,,,,,,,,,,
null,,color_black,753934,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),756939,,black_plus_sign,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),757756,,yellow,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,758259,,yellow,,,,null,GW/boulder.png,GW/peoria.png,,,,,,,,,,,,,,,,,
1244.4000000003725,,rt_thecrossant_black,759449,,black_plus_sign,,,,50,,,1,0.98,,,,,,,,,,,,,,,
null,,color_black,759553,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),762558,,black_plus_sign,,,,null,GW/boulder.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),763353,,yellow,,,,null,GW/boulder.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,763856,,yellow,,,,null,GW/boulder.png,GW/newhope.png,,,,,,,,,,,,,,,,,
1125.2999999998137,,rt_thecrossant_black,765068,,black_plus_sign,,,,50,,,1,0.9801980198019802,,,,,,,,,,,,,,,
null,,color_black,765172,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),768176,,black_plus_sign,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),768947,,blue,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,769449,,blue,,,,null,GW/cornwall.png,GW/newhope.png,,,,,,,,,,,,,,,,,
1319,,rt_thecrossant_black,770685,,black_plus_sign,,,,49,,,1,0.9803921568627451,,,,,,,,,,,,,,,
null,,color_black,770789,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),773791,,black_plus_sign,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),774382,,blue,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,774885,,blue,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
1288.2000000001863,,rt_thecrossant_black,776299,,black_plus_sign,,,,49,,,1,0.9805825242718447,,,,,,,,,,,,,,,
null,,color_black,776403,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),779407,,black_plus_sign,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),779845,,yellow,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,780348,,yellow,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,
988.2999999998137,,rt_thecrossant_black,781917,,black_plus_sign,,,,50,,,1,0.9807692307692307,,,,,,,,,,,,,,,
null,,color_black,782021,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),785025,,black_plus_sign,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),785536,,blue,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,786039,,blue,,,,null,GW/hanover.png,GW/newhope.png,,,,,,,,,,,,,,,,,
1142.2999999998137,,rt_thecrossant_black,787536,,black_plus_sign,,,,49,,,1,0.9809523809523809,,,,,,,,,,,,,,,
null,,color_black,787640,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),790644,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),791421,,yellow,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,791924,,yellow,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
1020.7999999998137,,rt_thecrossant_black,793155,,black_plus_sign,,,,50,,,1,0.9811320754716981,,,,,,,,,,,,,,,
null,,color_black,793259,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),796264,,black_plus_sign,,,,null,GW/shreveport.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),797145,,yellow,,,,null,GW/shreveport.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,797648,,yellow,,,,null,GW/shreveport.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
1853.2000000001863,,rt_thecrossant_black,798775,,black_plus_sign,,,,50,,,1,0.9813084112149533,,,,,,,,,,,,,,,
null,,color_black,798878,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),801883,,black_plus_sign,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),802314,,yellow,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,802818,,yellow,,,,null,GW/leesburg.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
1125.5999999996275,,rt_thecrossant_black,804395,,black_plus_sign,,,,50,,,1,0.9814814814814815,,,,,,,,,,,,,,,
null,,color_black,804500,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),807505,,black_plus_sign,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),807910,,yellow,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,808414,,yellow,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
900.2000000001863,,rt_thecrossant_black,810015,,black_plus_sign,,,,50,,,1,0.981651376146789,,,,,,,,,,,,,,,
null,,color_black,810119,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),813124,,black_plus_sign,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),813947,,yellow,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,814450,,yellow,,,,null,GW/carmel.png,GW/boulder.png,,,,,,,,,,,,,,,,,
504.5,,rt_thecrossant_black,815635,,black_plus_sign,,,,50,,,1,0.9818181818181818,,,,,,,,,,,,,,,
null,,color_black,815739,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),818745,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),819685,,yellow,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,820188,,yellow,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
952.0999999996275,,rt_thecrossant_black,821257,,black_plus_sign,,,,50,,,1,0.9819819819819819,,,,,,,,,,,,,,,
null,,color_black,821361,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),824366,,black_plus_sign,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),825393,,yellow,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,825896,,yellow,,,,null,GW/racine.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
1387,,rt_thecrossant_black,826878,,black_plus_sign,,,,50,,,1,0.9821428571428571,,,,,,,,,,,,,,,
null,,color_black,826982,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),829987,,black_plus_sign,,,,null,GW/newhope.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),830748,,yellow,,,,null,GW/newhope.png,GW/boulder.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,831251,,yellow,,,,null,GW/newhope.png,GW/boulder.png,,,,,,,,,,,,,,,,,
1226.5,,rt_thecrossant_black,832499,,black_plus_sign,,,,50,,,1,0.9823008849557522,,,,,,,,,,,,,,,
null,,color_black,832603,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),835608,,black_plus_sign,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),836083,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,836586,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
979.5999999996275,,rt_thecrossant_black,838119,,black_plus_sign,,,,49,,,1,0.9824561403508771,,,,,,,,,,,,,,,
null,,color_black,838224,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),841229,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),842278,,yellow,,,,null,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,842781,,yellow,,,,null,GW/westpalmbeach.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
1449.7999999998137,,rt_thecrossant_black,843740,,black_plus_sign,,,,50,,,1,0.9826086956521739,,,,,,,,,,,,,,,
null,,color_black,843844,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),846849,,black_plus_sign,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),847746,,blue,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,848250,,blue,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,
1288.7000000001863,,rt_thecrossant_black,849360,,black_plus_sign,,,,49,,,1,0.9827586206896551,,,,,,,,,,,,,,,
null,,color_black,849463,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),852468,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),853176,,yellow,,,,null,GW/westpalmbeach.png,GW/peoria.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,853679,,yellow,,,,null,GW/westpalmbeach.png,GW/peoria.png,,,,,,,,,,,,,,,,,
1078.4000000003725,,rt_thecrossant_black,854979,,black_plus_sign,,,,50,,,1,0.9829059829059829,,,,,,,,,,,,,,,
null,,color_black,855084,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),858088,,black_plus_sign,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),858546,,blue,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,859048,,blue,,,,null,GW/newhope.png,GW/hanover.png,,,,,,,,,,,,,,,,,
970.2999999998137,,rt_thecrossant_black,860600,,black_plus_sign,,,,49,,,1,0.9830508474576272,,,,,,,,,,,,,,,
null,,color_black,860704,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),863710,,black_plus_sign,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),864711,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,865214,,blue,,,,null,GW/huntsville.png,GW/leesburg.png,,,,,,,,,,,,,,,,,
1061.5999999996275,,rt_thecrossant_black,866222,,black_plus_sign,,,,49,,,1,0.9831932773109243,,,,,,,,,,,,,,,
null,,color_black,866326,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),869331,,black_plus_sign,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),870103,,yellow,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,870606,,yellow,,,,null,GW/leesburg.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
1237,,rt_thecrossant_black,871842,,black_plus_sign,,,,50,,,1,0.9833333333333333,,,,,,,,,,,,,,,
null,,color_black,871946,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),874952,,black_plus_sign,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),875805,,yellow,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,876308,,yellow,,,,null,GW/shreveport.png,GW/huntsville.png,,,,,,,,,,,,,,,,,
895.0999999996275,,rt_thecrossant_black,877462,,black_plus_sign,,,,50,,,1,0.9834710743801653,,,,,,,,,,,,,,,
null,,color_black,877567,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),880573,,black_plus_sign,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),881547,,yellow,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,882050,,yellow,,,,null,GW/shreveport.png,GW/gatlinburg.png,,,,,,,,,,,,,,,,,
973.8000000007451,,rt_thecrossant_black,883084,,black_plus_sign,,,,50,,,1,0.9836065573770492,,,,,,,,,,,,,,,
null,,color_black,883189,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),886194,,black_plus_sign,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),887145,,yellow,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,887648,,yellow,,,,null,GW/huntsville.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
1372.1000000005588,,rt_thecrossant_black,888706,,black_plus_sign,,,,50,,,1,0.983739837398374,,,,,,,,,,,,,,,
null,,color_black,888810,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),891815,,black_plus_sign,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),892797,,yellow,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,893299,,yellow,,,,null,GW/gatlinburg.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
1253.8999999994412,,rt_thecrossant_black,894325,,black_plus_sign,,,,50,,,1,0.9838709677419355,,,,,,,,,,,,,,,
null,,color_black,894429,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),897435,,black_plus_sign,,,,null,GW/westpalmbeach.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),898498,,yellow,,,,null,GW/westpalmbeach.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,899002,,yellow,,,,null,GW/westpalmbeach.png,GW/shreveport.png,,,,,,,,,,,,,,,,,
1080.5999999996275,,rt_thecrossant_black,899946,,black_plus_sign,,,,50,,,1,0.984,,,,,,,,,,,,,,,
null,,color_black,900051,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),903056,,black_plus_sign,,,,null,GW/shreveport.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),903831,,blue,,,,null,GW/shreveport.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,904335,,blue,,,,null,GW/shreveport.png,GW/westpalmbeach.png,,,,,,,,,,,,,,,,,
1333.7000000001863,,rt_thecrossant_black,905568,,black_plus_sign,,,,49,,,1,0.9841269841269841,,,,,,,,,,,,,,,
null,,color_black,905672,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),908678,,black_plus_sign,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),909546,,blue,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,910049,,blue,,,,null,GW/newhope.png,GW/cornwall.png,,,,,,,,,,,,,,,,,
898.8000000007451,,rt_thecrossant_black,911190,,black_plus_sign,,,,49,,,1,0.984251968503937,,,,,,,,,,,,,,,
null,,color_black,911294,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_phase(without_color),914299,,black_plus_sign,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,
null,,black_cross(without_color),914779,,yellow,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,
null,,rt_plussign_withcolor,915282,,yellow,,,,null,GW/huntsville.png,GW/racine.png,,,,,,,,,,,,,,,,,
1030.2000000001863,,rt_thecrossant_black,916811,,black_plus_sign,,,,49,,,0,0.9765625,,,,,,,,,,,,,,,
null,,color_black,916915,,black_plus_sign,,,,null,,,,,,,,,,,,,,,,,,,
null,,learn_break,976919,,learn_break,,,,null,,,,,,,,,,,,,,,,,,,
22845.200000000186,,intro_1,999767,,instruct,,0,Start,,,,,,,,,,,,,,,,,,,,
1462.7000000001863,,directmemory_phase,1001233,,GW/gatlinburg.png,,,,49,,,1,1,GW/shreveport.png,GW/hotsprings.png,GW/huntsville.png,GW/shreveport.png,GW/huntsville.png,GW/hotsprings.png,1,,,,,,,,
null,,html-keyboard-response,1002238,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,
1881.7999999998137,,directmemory_phase,1004123,,GW/newhope.png,,,,51,,,1,1,GW/shreveport.png,GW/peoria.png,GW/hanover.png,GW/hanover.png,GW/peoria.png,GW/shreveport.png,1,,,,,,,,
null,,html-keyboard-response,1005127,,<p></p>,,,,null,,,,,,,,,,,,,,,,,,,
